"lsoa11","rgn"
"E01016651","E12000008"
"E01016648","E12000008"
"E01016666","E12000008"
"E01016652","E12000008"
"E01016645","E12000008"
"E01016655","E12000008"
"E01016646","E12000008"
"E01016649","E12000008"
"E01016690","E12000008"
"E01016308","E12000008"
"E01016268","E12000008"
"E01016307","E12000008"
"E01016267","E12000008"
"E01016344","E12000008"
"E01016327","E12000008"
"E01016264","E12000008"
"E01016266","E12000008"
"E01016314","E12000008"
"E01028642","E12000008"
"E01028645","E12000008"
"E01028685","E12000008"
"E01016313","E12000008"
"E01016256","E12000008"
"E01016257","E12000008"
"E01028655","E12000008"
"E01028653","E12000008"
"E01028652","E12000008"
"E01028650","E12000008"
"E01028654","E12000008"
"E01028656","E12000008"
"E01028651","E12000008"
"E01028612","E12000008"
"E01028661","E12000008"
"E01030612","E12000008"
"E01030615","E12000008"
"E01030611","E12000008"
"E01030617","E12000008"
"E01030616","E12000008"
"E01030624","E12000008"
"E01030622","E12000008"
"E01030613","E12000008"
"E01030619","E12000008"
"E01030618","E12000008"
"E01030625","E12000008"
"E01030610","E12000008"
"E01030598","E12000008"
"E01030599","E12000008"
"E01030602","E12000008"
"E01030815","E12000008"
"E01030601","E12000008"
"E01030600","E12000008"
"E01030825","E12000008"
"E01030614","E12000008"
"E01030812","E12000008"
"E01030573","E12000008"
"E01030813","E12000008"
"E01030814","E12000008"
"E01030574","E12000008"
"E01030570","E12000008"
"E01030571","E12000008"
"E01030572","E12000008"
"E01030629","E12000008"
"E01030628","E12000008"
"E01030817","E12000008"
"E01030596","E12000008"
"E01030593","E12000008"
"E01030595","E12000008"
"E01030594","E12000008"
"E01031585","E12000008"
"E01032836","E12000008"
"E01032835","E12000008"
"E01031610","E12000008"
"E01031603","E12000008"
"E01031608","E12000008"
"E01031600","E12000008"
"E01031601","E12000008"
"E01031561","E12000008"
"E01031584","E12000008"
"E01031583","E12000008"
"E01031575","E12000008"
"E01031588","E12000008"
"E01031718","E12000008"
"E01031589","E12000008"
"E01031587","E12000008"
"E01031591","E12000008"
"E01031590","E12000008"
"E01031586","E12000008"
"E01031723","E12000008"
"E01031720","E12000008"
"E01030823","E12000008"
"E01031719","E12000008"
"E01030819","E12000008"
"E01031725","E12000008"
"E01031721","E12000008"
"E01031724","E12000008"
"E01031722","E12000008"
"E01031594","E12000008"
"E01031593","E12000008"
"E01031592","E12000008"
"E01031766","E12000008"
"E01031560","E12000008"
"E01031580","E12000008"
"E01031694","E12000008"
"E01031605","E12000008"
"E01031607","E12000008"
"E01031604","E12000008"
"E01031606","E12000008"
"E01031692","E12000008"
"E01031599","E12000008"
"E01031598","E12000008"
"E01031595","E12000008"
"E01031596","E12000008"
"E01031562","E12000008"
"E01031563","E12000008"
"E01031597","E12000008"
"E01031579","E12000008"
"E01031578","E12000008"
"E01031582","E12000008"
"E01031581","E12000008"
"E01031572","E12000008"
"E01031574","E12000008"
"E01031570","E12000008"
"E01031571","E12000008"
"E01031568","E12000008"
"E01031567","E12000008"
"E01031676","E12000008"
"E01031569","E12000008"
"E01031547","E12000008"
"E01031548","E12000008"
"E01031550","E12000008"
"E01031549","E12000008"
"E01031609","E12000008"
"E01031573","E12000008"
"E01031576","E12000008"
"E01031577","E12000008"
"E01031546","E12000008"
"E01031551","E12000008"
"E01031564","E12000008"
"E01031565","E12000008"
"E01031566","E12000008"
"E01031556","E12000008"
"E01031558","E12000008"
"E01031552","E12000008"
"E01031555","E12000008"
"E01031554","E12000008"
"E01031553","E12000008"
"E01031557","E12000008"
"E01031559","E12000008"
"E01031636","E12000008"
"E01031653","E12000008"
"E01031637","E12000008"
"E01031691","E12000008"
"E01031656","E12000008"
"E01031679","E12000008"
"E01031638","E12000008"
"E01031690","E12000008"
"E01031648","E12000008"
"E01031688","E12000008"
"E01031689","E12000008"
"E01031675","E12000008"
"E01031619","E12000008"
"E01031620","E12000008"
"E01031674","E12000008"
"E01031658","E12000008"
"E01031657","E12000008"
"E01031650","E12000008"
"E01031669","E12000008"
"E01031644","E12000008"
"E01031651","E12000008"
"E01031672","E12000008"
"E01031668","E12000008"
"E01031666","E12000008"
"E01031670","E12000008"
"E01031667","E12000008"
"E01031647","E12000008"
"E01031671","E12000008"
"E01031673","E12000008"
"E01031649","E12000008"
"E01030528","E12000008"
"E01031645","E12000008"
"E01031646","E12000008"
"E01031639","E12000008"
"E01031611","E12000008"
"E01031659","E12000008"
"E01031614","E12000008"
"E01031655","E12000008"
"E01031652","E12000008"
"E01031654","E12000008"
"E01031640","E12000008"
"E01031661","E12000008"
"E01031660","E12000008"
"E01031634","E12000008"
"E01031697","E12000008"
"E01031680","E12000008"
"E01031678","E12000008"
"E01031677","E12000008"
"E01031683","E12000008"
"E01031682","E12000008"
"E01031681","E12000008"
"E01031635","E12000008"
"E01031633","E12000008"
"E01031624","E12000008"
"E01031623","E12000008"
"E01031517","E12000008"
"E01031545","E12000008"
"E01031544","E12000008"
"E01031615","E12000008"
"E01031613","E12000008"
"E01031612","E12000008"
"E01031708","E12000008"
"E01031704","E12000008"
"E01031703","E12000008"
"E01031714","E12000008"
"E01031702","E12000008"
"E01031712","E12000008"
"E01031713","E12000008"
"E01031711","E12000008"
"E01021023","E12000008"
"E01031706","E12000008"
"E01031705","E12000008"
"E01031701","E12000008"
"E01031728","E12000008"
"E01031709","E12000008"
"E01031717","E12000008"
"E01031707","E12000008"
"E01031699","E12000008"
"E01031715","E12000008"
"E01031710","E12000008"
"E01031759","E12000008"
"E01032837","E12000008"
"E01031761","E12000008"
"E01031760","E12000008"
"E01032839","E12000008"
"E01031763","E12000008"
"E01031773","E12000008"
"E01031775","E12000008"
"E01031727","E12000008"
"E01031772","E12000008"
"E01031774","E12000008"
"E01031753","E12000008"
"E01031758","E12000008"
"E01031751","E12000008"
"E01031756","E12000008"
"E01031754","E12000008"
"E01031755","E12000008"
"E01031752","E12000008"
"E01031757","E12000008"
"E01031749","E12000008"
"E01032838","E12000008"
"E01031750","E12000008"
"E01031726","E12000008"
"E01031693","E12000008"
"E01031764","E12000008"
"E01021163","E12000008"
"E01021167","E12000008"
"E01021168","E12000008"
"E01021169","E12000008"
"E01031743","E12000008"
"E01021187","E12000008"
"E01031741","E12000008"
"E01031742","E12000008"
"E01031739","E12000008"
"E01031740","E12000008"
"E01031738","E12000008"
"E01031733","E12000008"
"E01031732","E12000008"
"E01031736","E12000008"
"E01031734","E12000008"
"E01030822","E12000008"
"E01031729","E12000008"
"E01031731","E12000008"
"E01031730","E12000008"
"E01031696","E12000008"
"E01031695","E12000008"
"E01031735","E12000008"
"E01031737","E12000008"
"E01030620","E12000008"
"E01030627","E12000008"
"E01030621","E12000008"
"E01030597","E12000008"
"E01030631","E12000008"
"E01030633","E12000008"
"E01030634","E12000008"
"E01030632","E12000008"
"E01030623","E12000008"
"E01030630","E12000008"
"E01030530","E12000008"
"E01030626","E12000008"
"E01031662","E12000008"
"E01031665","E12000008"
"E01031663","E12000008"
"E01031664","E12000008"
"E01031621","E12000008"
"E01031625","E12000008"
"E01031629","E12000008"
"E01031628","E12000008"
"E01031630","E12000008"
"E01031631","E12000008"
"E01031627","E12000008"
"E01030525","E12000008"
"E01030534","E12000008"
"E01030526","E12000008"
"E01030537","E12000008"
"E01030538","E12000008"
"E01030533","E12000008"
"E01030532","E12000008"
"E01030556","E12000008"
"E01030535","E12000008"
"E01030536","E12000008"
"E01030547","E12000008"
"E01030546","E12000008"
"E01030544","E12000008"
"E01030558","E12000008"
"E01030555","E12000008"
"E01030557","E12000008"
"E01030515","E12000008"
"E01030545","E12000008"
"E01030529","E12000008"
"E01030531","E12000008"
"E01030575","E12000008"
"E01030576","E12000008"
"E01030579","E12000008"
"E01030577","E12000008"
"E01030578","E12000008"
"E01030580","E12000008"
"E01030588","E12000008"
"E01030587","E12000008"
"E01030586","E12000008"
"E01030585","E12000008"
"E01030584","E12000008"
"E01030581","E12000008"
"E01030583","E12000008"
"E01030816","E12000008"
"E01030582","E12000008"
"E01030818","E12000008"
"E01030833","E12000008"
"E01030835","E12000008"
"E01030827","E12000008"
"E01030821","E12000008"
"E01030834","E12000008"
"E01030838","E12000008"
"E01030836","E12000008"
"E01030831","E12000008"
"E01030840","E12000008"
"E01030842","E12000008"
"E01030832","E12000008"
"E01030841","E12000008"
"E01030839","E12000008"
"E01030843","E12000008"
"E01030824","E12000008"
"E01030826","E12000008"
"E01002356","E12000007"
"E01002353","E12000007"
"E01002249","E12000007"
"E01032741","E12000007"
"E01002243","E12000007"
"E01002340","E12000007"
"E01000112","E12000007"
"E01002350","E12000007"
"E01002358","E12000007"
"E01002352","E12000007"
"E01002319","E12000007"
"E01002351","E12000007"
"E01032742","E12000007"
"E01002354","E12000007"
"E01002341","E12000007"
"E01002334","E12000007"
"E01002335","E12000007"
"E01002333","E12000007"
"E01002339","E12000007"
"E01002336","E12000007"
"E01002303","E12000007"
"E01002313","E12000007"
"E01002338","E12000007"
"E01002304","E12000007"
"E01002245","E12000007"
"E01002328","E12000007"
"E01002332","E12000007"
"E01000034","E12000007"
"E01000061","E12000007"
"E01000016","E12000007"
"E01000033","E12000007"
"E01000064","E12000007"
"E01000108","E12000007"
"E01000065","E12000007"
"E01000060","E12000007"
"E01000035","E12000007"
"E01000036","E12000007"
"E01000062","E12000007"
"E01000063","E12000007"
"E01032580","E12000007"
"E01000017","E12000007"
"E01000106","E12000007"
"E01000104","E12000007"
"E01000103","E12000007"
"E01000107","E12000007"
"E01000015","E12000007"
"E01000018","E12000007"
"E01000013","E12000007"
"E01000014","E12000007"
"E01000105","E12000007"
"E01000085","E12000007"
"E01000084","E12000007"
"E01000088","E12000007"
"E01000090","E12000007"
"E01000089","E12000007"
"E01000087","E12000007"
"E01000086","E12000007"
"E01002367","E12000007"
"E01002320","E12000007"
"E01002361","E12000007"
"E01002321","E12000007"
"E01002317","E12000007"
"E01002359","E12000007"
"E01002324","E12000007"
"E01002318","E12000007"
"E01002272","E12000007"
"E01002274","E12000007"
"E01002381","E12000007"
"E01002270","E12000007"
"E01002268","E12000007"
"E01002380","E12000007"
"E01002377","E12000007"
"E01002378","E12000007"
"E01002271","E12000007"
"E01002295","E12000007"
"E01002273","E12000007"
"E01002275","E12000007"
"E01002255","E12000007"
"E01002269","E12000007"
"E01002257","E12000007"
"E01002362","E12000007"
"E01002360","E12000007"
"E01002383","E12000007"
"E01002289","E12000007"
"E01002261","E12000007"
"E01002260","E12000007"
"E01002323","E12000007"
"E01002322","E12000007"
"E01002365","E12000007"
"E01002363","E12000007"
"E01002364","E12000007"
"E01002291","E12000007"
"E01002366","E12000007"
"E01000039","E12000007"
"E01002265","E12000007"
"E01002263","E12000007"
"E01002287","E12000007"
"E01002264","E12000007"
"E01002262","E12000007"
"E01002267","E12000007"
"E01002288","E12000007"
"E01002266","E12000007"
"E01002286","E12000007"
"E01002285","E12000007"
"E01002290","E12000007"
"E01002292","E12000007"
"E01002345","E12000007"
"E01002371","E12000007"
"E01002373","E12000007"
"E01002375","E12000007"
"E01002374","E12000007"
"E01002372","E12000007"
"E01002370","E12000007"
"E01002368","E12000007"
"E01002369","E12000007"
"E01002346","E12000007"
"E01002342","E12000007"
"E01002344","E12000007"
"E01002347","E12000007"
"E01002348","E12000007"
"E01002343","E12000007"
"E01002349","E12000007"
"E01002390","E12000007"
"E01002258","E12000007"
"E01002253","E12000007"
"E01002256","E12000007"
"E01002254","E12000007"
"E01002252","E12000007"
"E01002259","E12000007"
"E01002386","E12000007"
"E01002388","E12000007"
"E01002385","E12000007"
"E01002389","E12000007"
"E01002384","E12000007"
"E01015971","E12000006"
"E01002387","E12000007"
"E01002391","E12000007"
"E01015926","E12000006"
"E01015925","E12000006"
"E01015972","E12000006"
"E01015922","E12000006"
"E01015921","E12000006"
"E01015923","E12000006"
"E01015924","E12000006"
"E01015929","E12000006"
"E01015928","E12000006"
"E01015976","E12000006"
"E01015973","E12000006"
"E01015931","E12000006"
"E01015932","E12000006"
"E01015927","E12000006"
"E01015930","E12000006"
"E01015975","E12000006"
"E01015974","E12000006"
"E01016015","E12000006"
"E01016011","E12000006"
"E01015951","E12000006"
"E01016012","E12000006"
"E01016014","E12000006"
"E01016013","E12000006"
"E01015982","E12000006"
"E01015942","E12000006"
"E01015941","E12000006"
"E01015955","E12000006"
"E01015995","E12000006"
"E01015993","E12000006"
"E01015994","E12000006"
"E01015996","E12000006"
"E01015964","E12000006"
"E01015965","E12000006"
"E01015966","E12000006"
"E01015956","E12000006"
"E01015957","E12000006"
"E01015977","E12000006"
"E01015963","E12000006"
"E01015937","E12000006"
"E01015979","E12000006"
"E01015950","E12000006"
"E01015938","E12000006"
"E01015980","E12000006"
"E01015954","E12000006"
"E01015933","E12000006"
"E01015936","E12000006"
"E01015935","E12000006"
"E01015934","E12000006"
"E01015967","E12000006"
"E01033614","E12000006"
"E01033611","E12000006"
"E01033613","E12000006"
"E01033610","E12000006"
"E01033612","E12000006"
"E01015939","E12000006"
"E01015958","E12000006"
"E01015953","E12000006"
"E01015959","E12000006"
"E01015968","E12000006"
"E01015960","E12000006"
"E01015961","E12000006"
"E01015970","E12000006"
"E01015962","E12000006"
"E01015969","E12000006"
"E01015952","E12000006"
"E01016003","E12000006"
"E01016004","E12000006"
"E01016006","E12000006"
"E01016007","E12000006"
"E01016010","E12000006"
"E01016009","E12000006"
"E01016005","E12000006"
"E01016008","E12000006"
"E01015948","E12000006"
"E01015949","E12000006"
"E01015947","E12000006"
"E01002337","E12000007"
"E01002355","E12000007"
"E01002382","E12000007"
"E01002379","E12000007"
"E01002376","E12000007"
"E01002310","E12000007"
"E01002293","E12000007"
"E01002300","E12000007"
"E01002284","E12000007"
"E01002294","E12000007"
"E01002298","E12000007"
"E01002297","E12000007"
"E01002299","E12000007"
"E01002309","E12000007"
"E01002312","E12000007"
"E01002311","E12000007"
"E01002314","E12000007"
"E01002280","E12000007"
"E01002278","E12000007"
"E01002315","E12000007"
"E01002282","E12000007"
"E01002276","E12000007"
"E01002316","E12000007"
"E01002281","E12000007"
"E01002279","E12000007"
"E01002283","E12000007"
"E01002326","E12000007"
"E01002302","E12000007"
"E01002325","E12000007"
"E01002331","E12000007"
"E01000027","E12000007"
"E01002308","E12000007"
"E01002307","E12000007"
"E01002305","E12000007"
"E01002301","E12000007"
"E01002306","E12000007"
"E01002327","E12000007"
"E01003662","E12000007"
"E01003665","E12000007"
"E01003666","E12000007"
"E01003661","E12000007"
"E01000113","E12000007"
"E01000032","E12000007"
"E01033590","E12000007"
"E01033592","E12000007"
"E01003663","E12000007"
"E01003664","E12000007"
"E01000029","E12000007"
"E01000030","E12000007"
"E01000110","E12000007"
"E01000028","E12000007"
"E01000031","E12000007"
"E01000111","E12000007"
"E01002248","E12000007"
"E01002251","E12000007"
"E01000038","E12000007"
"E01002250","E12000007"
"E01002247","E12000007"
"E01000037","E12000007"
"E01002244","E12000007"
"E01002329","E12000007"
"E01002330","E12000007"
"E01002246","E12000007"
"E01000114","E12000007"
"E01000109","E12000007"
"E01000101","E12000007"
"E01000099","E12000007"
"E01000098","E12000007"
"E01000100","E12000007"
"E01000097","E12000007"
"E01000024","E12000007"
"E01000077","E12000007"
"E01000025","E12000007"
"E01000021","E12000007"
"E01000022","E12000007"
"E01000074","E12000007"
"E01000019","E12000007"
"E01000072","E12000007"
"E01000073","E12000007"
"E01000020","E12000007"
"E01000082","E12000007"
"E01000102","E12000007"
"E01000083","E12000007"
"E01000078","E12000007"
"E01000075","E12000007"
"E01000080","E12000007"
"E01000046","E12000007"
"E01000076","E12000007"
"E01000041","E12000007"
"E01000057","E12000007"
"E01000055","E12000007"
"E01000081","E12000007"
"E01000079","E12000007"
"E01000054","E12000007"
"E01000056","E12000007"
"E01000053","E12000007"
"E01000059","E12000007"
"E01000058","E12000007"
"E01033268","E12000003"
"E01033262","E12000003"
"E01008051","E12000003"
"E01008114","E12000003"
"E01008065","E12000003"
"E01008115","E12000003"
"E01033264","E12000003"
"E01008012","E12000003"
"E01008107","E12000003"
"E01033265","E12000003"
"E01007750","E12000003"
"E01033274","E12000003"
"E01019805","E12000004"
"E01008105","E12000003"
"E01007980","E12000003"
"E01033273","E12000003"
"E01033269","E12000003"
"E01007873","E12000003"
"E01033266","E12000003"
"E01008130","E12000003"
"E01008156","E12000003"
"E01007821","E12000003"
"E01007958","E12000003"
"E01008095","E12000003"
"E01033261","E12000003"
"E01008109","E12000003"
"E01033267","E12000003"
"E01033263","E12000003"
"E01033276","E12000003"
"E01033271","E12000003"
"E01008108","E12000003"
"E01007858","E12000003"
"E01007866","E12000003"
"E01007961","E12000003"
"E01008064","E12000003"
"E01008067","E12000003"
"E01007867","E12000003"
"E01008066","E12000003"
"E01007962","E12000003"
"E01008050","E12000003"
"E01008069","E12000003"
"E01008074","E12000003"
"E01008151","E12000003"
"E01008154","E12000003"
"E01008153","E12000003"
"E01008159","E12000003"
"E01008152","E12000003"
"E01007960","E12000003"
"E01007951","E12000003"
"E01007860","E12000003"
"E01007859","E12000003"
"E01007868","E12000003"
"E01008104","E12000003"
"E01033272","E12000003"
"E01007864","E12000003"
"E01008068","E12000003"
"E01007862","E12000003"
"E01007863","E12000003"
"E01007865","E12000003"
"E01007861","E12000003"
"E01007954","E12000003"
"E01007955","E12000003"
"E01007953","E12000003"
"E01007956","E12000003"
"E01007957","E12000003"
"E01007959","E12000003"
"E01007952","E12000003"
"E01007936","E12000003"
"E01007935","E12000003"
"E01007934","E12000003"
"E01007937","E12000003"
"E01007938","E12000003"
"E01007939","E12000003"
"E01008049","E12000003"
"E01007928","E12000003"
"E01007927","E12000003"
"E01007926","E12000003"
"E01019614","E12000004"
"E01008111","E12000003"
"E01008044","E12000003"
"E01007933","E12000003"
"E01007932","E12000003"
"E01008047","E12000003"
"E01008048","E12000003"
"E01008052","E12000003"
"E01008043","E12000003"
"E01008045","E12000003"
"E01007931","E12000003"
"E01007930","E12000003"
"E01008013","E12000003"
"E01008098","E12000003"
"E01008000","E12000003"
"E01008004","E12000003"
"E01008001","E12000003"
"E01007839","E12000003"
"E01007999","E12000003"
"E01007841","E12000003"
"E01008003","E12000003"
"E01033279","E12000003"
"E01008005","E12000003"
"E01008006","E12000003"
"E01007846","E12000003"
"E01008007","E12000003"
"E01007982","E12000003"
"E01008002","E12000003"
"E01008102","E12000003"
"E01007842","E12000003"
"E01033278","E12000003"
"E01007843","E12000003"
"E01007836","E12000003"
"E01007835","E12000003"
"E01019816","E12000004"
"E01008021","E12000003"
"E01008029","E12000003"
"E01008031","E12000003"
"E01008033","E12000003"
"E01008038","E12000003"
"E01007838","E12000003"
"E01007969","E12000003"
"E01007966","E12000003"
"E01007963","E12000003"
"E01007970","E12000003"
"E01007968","E12000003"
"E01007964","E12000003"
"E01007974","E12000003"
"E01007965","E12000003"
"E01008010","E12000003"
"E01007910","E12000003"
"E01008008","E12000003"
"E01008009","E12000003"
"E01007912","E12000003"
"E01007973","E12000003"
"E01007967","E12000003"
"E01007909","E12000003"
"E01007665","E12000003"
"E01007911","E12000003"
"E01007971","E12000003"
"E01007972","E12000003"
"E01008077","E12000003"
"E01008078","E12000003"
"E01008076","E12000003"
"E01008075","E12000003"
"E01007977","E12000003"
"E01007979","E12000003"
"E01007976","E12000003"
"E01007920","E12000003"
"E01007921","E12000003"
"E01007923","E12000003"
"E01007925","E12000003"
"E01019770","E12000004"
"E01007918","E12000003"
"E01007917","E12000003"
"E01007924","E12000003"
"E01007915","E12000003"
"E01007922","E12000003"
"E01007826","E12000003"
"E01019782","E12000004"
"E01019783","E12000004"
"E01019793","E12000004"
"E01019786","E12000004"
"E01019785","E12000004"
"E01019784","E12000004"
"E01019795","E12000004"
"E01019787","E12000004"
"E01019827","E12000004"
"E01019779","E12000004"
"E01019780","E12000004"
"E01019778","E12000004"
"E01019781","E12000004"
"E01019794","E12000004"
"E01019788","E12000004"
"E01008027","E12000003"
"E01008024","E12000003"
"E01008025","E12000003"
"E01032585","E12000003"
"E01008019","E12000003"
"E01008022","E12000003"
"E01008020","E12000003"
"E01008041","E12000003"
"E01008023","E12000003"
"E01019806","E12000004"
"E01019815","E12000004"
"E01032586","E12000004"
"E01019792","E12000004"
"E01008028","E12000003"
"E01008037","E12000003"
"E01008034","E12000003"
"E01008032","E12000003"
"E01008030","E12000003"
"E01008035","E12000003"
"E01008036","E12000003"
"E01008039","E12000003"
"E01008040","E12000003"
"E01008017","E12000003"
"E01007881","E12000003"
"E01008018","E12000003"
"E01008015","E12000003"
"E01008011","E12000003"
"E01008097","E12000003"
"E01007886","E12000003"
"E01008100","E12000003"
"E01008103","E12000003"
"E01007879","E12000003"
"E01007882","E12000003"
"E01007975","E12000003"
"E01007978","E12000003"
"E01008099","E12000003"
"E01008096","E12000003"
"E01008101","E12000003"
"E01007748","E12000003"
"E01007885","E12000003"
"E01007883","E12000003"
"E01007878","E12000003"
"E01019807","E12000004"
"E01019801","E12000004"
"E01019803","E12000004"
"E01019802","E12000004"
"E01019804","E12000004"
"E01019478","E12000004"
"E01019791","E12000004"
"E01019790","E12000004"
"E01019527","E12000004"
"E01007787","E12000003"
"E01007810","E12000003"
"E01007789","E12000003"
"E01007785","E12000003"
"E01007790","E12000003"
"E01007786","E12000003"
"E01007791","E12000003"
"E01007658","E12000003"
"E01007792","E12000003"
"E01007788","E12000003"
"E01007662","E12000003"
"E01007657","E12000003"
"E01007661","E12000003"
"E01007659","E12000003"
"E01007660","E12000003"
"E01007663","E12000003"
"E01007749","E12000003"
"E01007670","E12000003"
"E01007673","E12000003"
"E01007674","E12000003"
"E01007669","E12000003"
"E01007668","E12000003"
"E01007672","E12000003"
"E01007666","E12000003"
"E01007667","E12000003"
"E01007671","E12000003"
"E01007747","E12000003"
"E01007751","E12000003"
"E01007752","E12000003"
"E01007753","E12000003"
"E01008072","E12000003"
"E01033270","E12000003"
"E01007870","E12000003"
"E01007871","E12000003"
"E01007875","E12000003"
"E01007869","E12000003"
"E01019615","E12000004"
"E01019602","E12000004"
"E01019604","E12000004"
"E01019736","E12000004"
"E01019735","E12000004"
"E01019737","E12000004"
"E01008126","E12000003"
"E01008128","E12000003"
"E01008136","E12000003"
"E01008140","E12000003"
"E01033280","E12000003"
"E01008134","E12000003"
"E01008135","E12000003"
"E01008141","E12000003"
"E01008137","E12000003"
"E01008125","E12000003"
"E01008138","E12000003"
"E01008139","E12000003"
"E01007891","E12000003"
"E01008058","E12000003"
"E01007801","E12000003"
"E01007896","E12000003"
"E01007895","E12000003"
"E01007889","E12000003"
"E01007421","E12000003"
"E01007901","E12000003"
"E01007894","E12000003"
"E01007892","E12000003"
"E01007890","E12000003"
"E01007899","E12000003"
"E01007898","E12000003"
"E01007900","E12000003"
"E01007887","E12000003"
"E01007897","E12000003"
"E01007888","E12000003"
"E01007424","E12000003"
"E01007893","E12000003"
"E01007696","E12000003"
"E01008150","E12000003"
"E01008145","E12000003"
"E01008148","E12000003"
"E01008144","E12000003"
"E01008142","E12000003"
"E01008149","E12000003"
"E01008147","E12000003"
"E01008143","E12000003"
"E01008146","E12000003"
"E01007428","E12000003"
"E01007429","E12000003"
"E01007425","E12000003"
"E01007431","E12000003"
"E01007432","E12000003"
"E01007430","E12000003"
"E01007427","E12000003"
"E01007422","E12000003"
"E01007423","E12000003"
"E01008161","E12000003"
"E01008059","E12000003"
"E01008053","E12000003"
"E01007872","E12000003"
"E01007874","E12000003"
"E01007877","E12000003"
"E01007855","E12000003"
"E01007940","E12000003"
"E01007854","E12000003"
"E01007944","E12000003"
"E01007851","E12000003"
"E01033388","E12000004"
"E01033387","E12000004"
"E01019538","E12000004"
"E01019556","E12000004"
"E01019554","E12000004"
"E01019555","E12000004"
"E01019540","E12000004"
"E01019544","E12000004"
"E01019579","E12000004"
"E01019533","E12000004"
"E01019587","E12000004"
"E01019590","E12000004"
"E01019570","E12000004"
"E01019532","E12000004"
"E01019531","E12000004"
"E01019828","E12000004"
"E01019593","E12000004"
"E01019580","E12000004"
"E01019569","E12000004"
"E01019541","E12000004"
"E01019585","E12000004"
"E01019586","E12000004"
"E01019575","E12000004"
"E01019583","E12000004"
"E01019548","E12000004"
"E01019577","E12000004"
"E01019831","E12000004"
"E01019576","E12000004"
"E01019578","E12000004"
"E01019589","E12000004"
"E01019591","E12000004"
"E01019592","E12000004"
"E01019588","E12000004"
"E01019772","E12000004"
"E01019562","E12000004"
"E01019560","E12000004"
"E01019539","E12000004"
"E01019537","E12000004"
"E01019557","E12000004"
"E01019561","E12000004"
"E01019558","E12000004"
"E01019559","E12000004"
"E01019546","E12000004"
"E01019545","E12000004"
"E01019547","E12000004"
"E01019582","E12000004"
"E01019798","E12000004"
"E01019581","E12000004"
"E01019543","E12000004"
"E01019542","E12000004"
"E01019571","E12000004"
"E01019574","E12000004"
"E01019573","E12000004"
"E01019572","E12000004"
"E01019528","E12000004"
"E01019526","E12000004"
"E01019771","E12000004"
"E01019796","E12000004"
"E01019797","E12000004"
"E01019799","E12000004"
"E01019808","E12000004"
"E01019822","E12000004"
"E01019811","E12000004"
"E01019809","E12000004"
"E01019812","E12000004"
"E01019810","E12000004"
"E01019800","E12000004"
"E01019774","E12000004"
"E01019825","E12000004"
"E01019830","E12000004"
"E01019826","E12000004"
"E01019824","E12000004"
"E01019829","E12000004"
"E01019534","E12000004"
"E01019536","E12000004"
"E01019530","E12000004"
"E01019552","E12000004"
"E01019535","E12000004"
"E01019565","E12000004"
"E01019529","E12000004"
"E01019553","E12000004"
"E01019563","E12000004"
"E01019564","E12000004"
"E01019567","E12000004"
"E01019550","E12000004"
"E01019551","E12000004"
"E01019549","E12000004"
"E01019566","E12000004"
"E01019568","E12000004"
"E01019491","E12000004"
"E01019492","E12000004"
"E01019525","E12000004"
"E01019493","E12000004"
"E01019494","E12000004"
"E01019479","E12000004"
"E01019821","E12000004"
"E01019823","E12000004"
"E01019502","E12000004"
"E01019483","E12000004"
"E01019484","E12000004"
"E01019488","E12000004"
"E01019487","E12000004"
"E01019486","E12000004"
"E01019490","E12000004"
"E01019489","E12000004"
"E01019504","E12000004"
"E01019775","E12000004"
"E01019773","E12000004"
"E01019776","E12000004"
"E01019777","E12000004"
"E01008055","E12000003"
"E01008057","E12000003"
"E01007849","E12000003"
"E01007856","E12000003"
"E01008054","E12000003"
"E01008060","E12000003"
"E01007857","E12000003"
"E01008061","E12000003"
"E01033277","E12000003"
"E01008062","E12000003"
"E01007850","E12000003"
"E01007848","E12000003"
"E01007853","E12000003"
"E01007947","E12000003"
"E01008063","E12000003"
"E01007948","E12000003"
"E01007949","E12000003"
"E01007942","E12000003"
"E01007941","E12000003"
"E01008094","E12000003"
"E01007943","E12000003"
"E01007945","E12000003"
"E01007946","E12000003"
"E01007950","E12000003"
"E01008122","E12000003"
"E01008123","E12000003"
"E01008124","E12000003"
"E01008119","E12000003"
"E01008116","E12000003"
"E01008118","E12000003"
"E01008090","E12000003"
"E01008092","E12000003"
"E01008088","E12000003"
"E01008091","E12000003"
"E01008117","E12000003"
"E01008056","E12000003"
"E01008085","E12000003"
"E01008086","E12000003"
"E01008089","E12000003"
"E01008087","E12000003"
"E01033275","E12000003"
"E01007992","E12000003"
"E01007989","E12000003"
"E01007987","E12000003"
"E01008093","E12000003"
"E01008157","E12000003"
"E01008158","E12000003"
"E01008160","E12000003"
"E01007997","E12000003"
"E01008155","E12000003"
"E01008073","E12000003"
"E01007988","E12000003"
"E01007991","E12000003"
"E01007996","E12000003"
"E01007990","E12000003"
"E01007995","E12000003"
"E01007994","E12000003"
"E01007993","E12000003"
"E01008129","E12000003"
"E01007998","E12000003"
"E01008131","E12000003"
"E01008133","E12000003"
"E01008132","E12000003"
"E01007714","E12000003"
"E01007716","E12000003"
"E01007676","E12000003"
"E01007677","E12000003"
"E01007691","E12000003"
